Date_reported,Country_code,Country,Continent,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2022-07-24,TO,Tonga,Oceania,WPRO,76.0,12515,,12
2022-07-31,TO,Tonga,Oceania,WPRO,39.0,12554,,12
2022-08-07,TO,Tonga,Oceania,WPRO,,12554,,12
2022-08-14,TO,Tonga,Oceania,WPRO,851.0,13405,,12
2022-08-21,TO,Tonga,Oceania,WPRO,730.0,14135,,12
2022-08-28,TO,Tonga,Oceania,WPRO,1100.0,15235,,12
2022-09-04,TO,Tonga,Oceania,WPRO,947.0,16182,,12
2022-09-11,TO,Tonga,Oceania,WPRO,,16182,,12
2022-09-18,TO,Tonga,Oceania,WPRO,,16182,,12
2022-09-25,TO,Tonga,Oceania,WPRO,,16182,,12
2022-10-02,TO,Tonga,Oceania,WPRO,,16182,,12
2022-10-09,TO,Tonga,Oceania,WPRO,,16182,,12
2022-10-16,TO,Tonga,Oceania,WPRO,,16182,,12
2022-10-23,TO,Tonga,Oceania,WPRO,,16182,,12
2022-10-30,TO,Tonga,Oceania,WPRO,,16182,,12
2022-11-06,TO,Tonga,Oceania,WPRO,,16182,,12
2022-11-13,TO,Tonga,Oceania,WPRO,,16182,,12
2022-11-20,TO,Tonga,Oceania,WPRO,,16182,,12
2022-11-27,TO,Tonga,Oceania,WPRO,29.0,16211,,12
2022-12-04,TO,Tonga,Oceania,WPRO,,16211,,12
2022-12-11,TO,Tonga,Oceania,WPRO,,16211,,12
2022-12-18,TO,Tonga,Oceania,WPRO,,16211,,12
2022-12-25,TO,Tonga,Oceania,WPRO,201.0,16412,,12
2023-01-01,TO,Tonga,Oceania,WPRO,75.0,16487,,12
2023-01-08,TO,Tonga,Oceania,WPRO,103.0,16590,,12
2023-01-15,TO,Tonga,Oceania,WPRO,,16590,,12
2023-01-22,TO,Tonga,Oceania,WPRO,82.0,16672,,12
2023-01-29,TO,Tonga,Oceania,WPRO,62.0,16734,,12
2023-02-05,TO,Tonga,Oceania,WPRO,45.0,16779,,12
2023-02-12,TO,Tonga,Oceania,WPRO,16.0,16795,,12
2023-02-19,TO,Tonga,Oceania,WPRO,6.0,16801,,12
2023-02-26,TO,Tonga,Oceania,WPRO,6.0,16807,,12
2023-03-05,TO,Tonga,Oceania,WPRO,3.0,16810,,12
2023-03-12,TO,Tonga,Oceania,WPRO,2.0,16812,,12
2023-03-19,TO,Tonga,Oceania,WPRO,1.0,16813,,12
2023-03-26,TO,Tonga,Oceania,WPRO,1.0,16814,,12
2023-04-02,TO,Tonga,Oceania,WPRO,,16814,,12
2023-04-09,TO,Tonga,Oceania,WPRO,,16814,,12
2023-04-16,TO,Tonga,Oceania,WPRO,,16814,,12
2023-04-23,TO,Tonga,Oceania,WPRO,,16814,,12
2023-04-30,TO,Tonga,Oceania,WPRO,,16814,,12
2023-05-07,TO,Tonga,Oceania,WPRO,2.0,16816,,12
2023-05-14,TO,Tonga,Oceania,WPRO,1.0,16817,,12
2023-05-21,TO,Tonga,Oceania,WPRO,,16817,,12
2023-05-28,TO,Tonga,Oceania,WPRO,,16817,,12
2023-06-04,TO,Tonga,Oceania,WPRO,,16817,,12
2023-06-11,TO,Tonga,Oceania,WPRO,,16817,,12
2023-06-18,TO,Tonga,Oceania,WPRO,1.0,16818,,12
2023-06-25,TO,Tonga,Oceania,WPRO,1.0,16819,,12
2023-07-02,TO,Tonga,Oceania,WPRO,,16819,,12
2023-07-09,TO,Tonga,Oceania,WPRO,,16819,,12
2023-07-16,TO,Tonga,Oceania,WPRO,,16819,,12
2023-07-23,TO,Tonga,Oceania,WPRO,,16819,,12
2023-07-30,TO,Tonga,Oceania,WPRO,,16819,,12
2023-08-06,TO,Tonga,Oceania,WPRO,,16819,,12
2023-08-13,TO,Tonga,Oceania,WPRO,2.0,16821,,12
2023-08-20,TO,Tonga,Oceania,WPRO,,16821,,12
2023-08-27,TO,Tonga,Oceania,WPRO,,16821,,12
2023-09-03,TO,Tonga,Oceania,WPRO,,16821,,12
2023-09-10,TO,Tonga,Oceania,WPRO,,16821,,12
2023-09-17,TO,Tonga,Oceania,WPRO,4.0,16825,,12
2023-09-24,TO,Tonga,Oceania,WPRO,,16825,,12
2023-10-01,TO,Tonga,Oceania,WPRO,,16825,,12
2023-10-08,TO,Tonga,Oceania,WPRO,2.0,16827,,12
2023-10-15,TO,Tonga,Oceania,WPRO,12.0,16839,,12
2023-10-22,TO,Tonga,Oceania,WPRO,7.0,16846,,12
2023-10-29,TO,Tonga,Oceania,WPRO,14.0,16860,,12
2023-11-05,TO,Tonga,Oceania,WPRO,5.0,16865,,12
2023-11-12,TO,Tonga,Oceania,WPRO,11.0,16876,,12
2023-11-19,TO,Tonga,Oceania,WPRO,12.0,16888,,12
2023-11-26,TO,Tonga,Oceania,WPRO,,16888,,12
2023-12-03,TO,Tonga,Oceania,WPRO,,16888,,12
2023-12-10,TO,Tonga,Oceania,WPRO,,16888,,12
2023-12-17,TO,Tonga,Oceania,WPRO,,16888,,12
2023-12-24,TO,Tonga,Oceania,WPRO,,16888,,12
2023-12-31,TO,Tonga,Oceania,WPRO,61.0,16949,,12
2024-01-07,TO,Tonga,Oceania,WPRO,1.0,16950,,12
2024-01-14,TO,Tonga,Oceania,WPRO,2.0,16952,,12
2024-01-21,TO,Tonga,Oceania,WPRO,1.0,16953,,12
2024-01-28,TO,Tonga,Oceania,WPRO,1.0,16954,,12
2024-02-04,TO,Tonga,Oceania,WPRO,,16954,,12
2024-02-11,TO,Tonga,Oceania,WPRO,,16954,,12
2024-02-18,TO,Tonga,Oceania,WPRO,1.0,16955,,12
2024-02-25,TO,Tonga,Oceania,WPRO,,16955,,12
2024-03-03,TO,Tonga,Oceania,WPRO,2.0,16957,,12
2024-03-10,TO,Tonga,Oceania,WPRO,1.0,16958,,12
2024-03-17,TO,Tonga,Oceania,WPRO,,16958,,12
2024-03-24,TO,Tonga,Oceania,WPRO,,16958,,12
2024-03-31,TO,Tonga,Oceania,WPRO,,16958,,12
2024-04-07,TO,Tonga,Oceania,WPRO,,16958,,12
2024-04-14,TO,Tonga,Oceania,WPRO,,16958,,12
2024-04-21,TO,Tonga,Oceania,WPRO,,16958,,12
2024-04-28,TO,Tonga,Oceania,WPRO,,16958,,12
2024-05-05,TO,Tonga,Oceania,WPRO,,16958,,12
2024-05-12,TO,Tonga,Oceania,WPRO,,16958,,12
2024-05-19,TO,Tonga,Oceania,WPRO,,16958,,12
2024-05-26,TO,Tonga,Oceania,WPRO,,16958,,12
2024-06-02,TO,Tonga,Oceania,WPRO,8.0,16966,,12
2024-06-09,TO,Tonga,Oceania,WPRO,,16966,,12
2024-06-16,TO,Tonga,Oceania,WPRO,,16966,,12
2024-06-23,TO,Tonga,Oceania,WPRO,3.0,16969,,12
2024-06-30,TO,Tonga,Oceania,WPRO,1.0,16970,,12
2024-07-07,TO,Tonga,Oceania,WPRO,,16970,,12
2024-07-14,TO,Tonga,Oceania,WPRO,3.0,16973,,12
2024-07-21,TO,Tonga,Oceania,WPRO,3.0,16976,,12
2024-07-28,TO,Tonga,Oceania,WPRO,,16976,,12
2024-08-04,TO,Tonga,Oceania,WPRO,,16976,,12
2024-08-11,TO,Tonga,Oceania,WPRO,13.0,16989,1.0,13
2024-08-18,TO,Tonga,Oceania,WPRO,,16989,,13
2024-08-25,TO,Tonga,Oceania,WPRO,2.0,16991,,13
2024-09-01,TO,Tonga,Oceania,WPRO,1.0,16992,,13
2020-01-05,TT,Trinidad and Tobago,North America,AMRO,,0,,0
2020-01-12,TT,Trinidad and Tobago,North America,AMRO,,0,,0
2020-01-19,TT,Trinidad and Tobago,North America,AMRO,,0,,0
2020-01-26,TT,Trinidad and Tobago,North America,AMRO,,0,,0
2020-02-02,TT,Trinidad and Tobago,North America,AMRO,,0,,0
2020-02-09,TT,Trinidad and Tobago,North America,AMRO,,0,,0
2020-02-16,TT,Trinidad and Tobago,North America,AMRO,,0,,0
2020-02-23,TT,Trinidad and Tobago,North America,AMRO,,0,,0
2020-03-01,TT,Trinidad and Tobago,North America,AMRO,,0,,0
2020-03-08,TT,Trinidad and Tobago,North America,AMRO,,0,,0
2020-03-15,TT,Trinidad and Tobago,North America,AMRO,1.0,1,,0
2020-03-22,TT,Trinidad and Tobago,North America,AMRO,8.0,9,,0
2020-03-29,TT,Trinidad and Tobago,North America,AMRO,65.0,74,2.0,2
2020-04-05,TT,Trinidad and Tobago,North America,AMRO,26.0,100,4.0,6
2020-04-12,TT,Trinidad and Tobago,North America,AMRO,9.0,109,2.0,8
2020-04-19,TT,Trinidad and Tobago,North America,AMRO,5.0,114,,8
2020-04-26,TT,Trinidad and Tobago,North America,AMRO,1.0,115,,8
2020-05-03,TT,Trinidad and Tobago,North America,AMRO,1.0,116,,8
2020-05-10,TT,Trinidad and Tobago,North America,AMRO,,116,,8
2020-05-17,TT,Trinidad and Tobago,North America,AMRO,,116,,8
2020-05-24,TT,Trinidad and Tobago,North America,AMRO,,116,,8
2020-05-31,TT,Trinidad and Tobago,North America,AMRO,,116,,8
2020-06-07,TT,Trinidad and Tobago,North America,AMRO,1.0,117,,8
2020-06-14,TT,Trinidad and Tobago,North America,AMRO,,117,,8
2020-06-21,TT,Trinidad and Tobago,North America,AMRO,6.0,123,,8
2020-06-28,TT,Trinidad and Tobago,North America,AMRO,1.0,124,,8
2020-07-05,TT,Trinidad and Tobago,North America,AMRO,6.0,130,,8
2020-07-12,TT,Trinidad and Tobago,North America,AMRO,3.0,133,,8
2020-07-19,TT,Trinidad and Tobago,North America,AMRO,3.0,136,,8
2020-07-26,TT,Trinidad and Tobago,North America,AMRO,11.0,147,,8
2020-08-02,TT,Trinidad and Tobago,North America,AMRO,26.0,173,,8
2020-08-09,TT,Trinidad and Tobago,North America,AMRO,52.0,225,,8
2020-08-16,TT,Trinidad and Tobago,North America,AMRO,249.0,474,2.0,10
2020-08-23,TT,Trinidad and Tobago,North America,AMRO,425.0,899,3.0,13
2020-08-30,TT,Trinidad and Tobago,North America,AMRO,678.0,1577,6.0,19
2020-09-06,TT,Trinidad and Tobago,North America,AMRO,565.0,2142,13.0,32
2020-09-13,TT,Trinidad and Tobago,North America,AMRO,750.0,2892,18.0,50
2020-09-20,TT,Trinidad and Tobago,North America,AMRO,847.0,3739,10.0,60
2020-09-27,TT,Trinidad and Tobago,North America,AMRO,546.0,4285,10.0,70
2020-10-04,TT,Trinidad and Tobago,North America,AMRO,424.0,4709,8.0,78
2020-10-11,TT,Trinidad and Tobago,North America,AMRO,312.0,5021,11.0,89
2020-10-18,TT,Trinidad and Tobago,North America,AMRO,220.0,5241,6.0,95
2020-10-25,TT,Trinidad and Tobago,North America,AMRO,246.0,5487,9.0,104
2020-11-01,TT,Trinidad and Tobago,North America,AMRO,181.0,5668,3.0,107
2020-11-08,TT,Trinidad and Tobago,North America,AMRO,130.0,5798,4.0,111
2020-11-15,TT,Trinidad and Tobago,North America,AMRO,182.0,5980,,111
2020-11-22,TT,Trinidad and Tobago,North America,AMRO,281.0,6261,2.0,113
2020-11-29,TT,Trinidad and Tobago,North America,AMRO,325.0,6586,5.0,118
2020-12-06,TT,Trinidad and Tobago,North America,AMRO,149.0,6735,3.0,121
2020-12-13,TT,Trinidad and Tobago,North America,AMRO,117.0,6852,1.0,122
2020-12-20,TT,Trinidad and Tobago,North America,AMRO,103.0,6955,1.0,123
2020-12-27,TT,Trinidad and Tobago,North America,AMRO,142.0,7097,2.0,125
2021-01-03,TT,Trinidad and Tobago,North America,AMRO,61.0,7158,2.0,127
2021-01-10,TT,Trinidad and Tobago,North America,AMRO,61.0,7219,,127
2021-01-17,TT,Trinidad and Tobago,North America,AMRO,124.0,7343,3.0,130
2021-01-24,TT,Trinidad and Tobago,North America,AMRO,113.0,7456,3.0,133
2021-01-31,TT,Trinidad and Tobago,North America,AMRO,77.0,7533,1.0,134
2021-02-07,TT,Trinidad and Tobago,North America,AMRO,74.0,7607,1.0,135
2021-02-14,TT,Trinidad and Tobago,North America,AMRO,30.0,7637,2.0,137
2021-02-21,TT,Trinidad and Tobago,North America,AMRO,29.0,7666,2.0,139
2021-02-28,TT,Trinidad and Tobago,North America,AMRO,38.0,7704,,139
2021-03-07,TT,Trinidad and Tobago,North America,AMRO,25.0,7729,,139
2021-03-14,TT,Trinidad and Tobago,North America,AMRO,40.0,7769,1.0,140
2021-03-21,TT,Trinidad and Tobago,North America,AMRO,52.0,7821,,140
2021-03-28,TT,Trinidad and Tobago,North America,AMRO,118.0,7939,1.0,141
2021-04-04,TT,Trinidad and Tobago,North America,AMRO,177.0,8116,4.0,145
2021-04-11,TT,Trinidad and Tobago,North America,AMRO,207.0,8323,,145
2021-04-18,TT,Trinidad and Tobago,North America,AMRO,419.0,8742,5.0,150
2021-04-25,TT,Trinidad and Tobago,North America,AMRO,745.0,9487,7.0,157
2021-05-02,TT,Trinidad and Tobago,North America,AMRO,1337.0,10824,12.0,169
2021-05-09,TT,Trinidad and Tobago,North America,AMRO,1896.0,12720,27.0,196
2021-05-16,TT,Trinidad and Tobago,North America,AMRO,2659.0,15379,69.0,265
2021-05-23,TT,Trinidad and Tobago,North America,AMRO,3556.0,18935,83.0,348
2021-05-30,TT,Trinidad and Tobago,North America,AMRO,3685.0,22620,110.0,458
2021-06-06,TT,Trinidad and Tobago,North America,AMRO,3181.0,25801,98.0,556
2021-06-13,TT,Trinidad and Tobago,North America,AMRO,2305.0,28106,88.0,644
2021-06-20,TT,Trinidad and Tobago,North America,AMRO,2077.0,30183,69.0,713
2021-06-27,TT,Trinidad and Tobago,North America,AMRO,1592.0,31775,78.0,791
2021-07-04,TT,Trinidad and Tobago,North America,AMRO,1378.0,33153,75.0,866
2021-07-11,TT,Trinidad and Tobago,North America,AMRO,1249.0,34402,64.0,930
2021-07-18,TT,Trinidad and Tobago,North America,AMRO,1277.0,35679,52.0,982
2021-07-25,TT,Trinidad and Tobago,North America,AMRO,1386.0,37065,44.0,1026
2021-08-01,TT,Trinidad and Tobago,North America,AMRO,1492.0,38557,44.0,1070
2021-08-08,TT,Trinidad and Tobago,North America,AMRO,1278.0,39835,53.0,1123
2021-08-15,TT,Trinidad and Tobago,North America,AMRO,1693.0,41528,44.0,1167
2021-08-22,TT,Trinidad and Tobago,North America,AMRO,1311.0,42839,48.0,1215
2021-08-29,TT,Trinidad and Tobago,North America,AMRO,1160.0,43999,52.0,1267
2021-09-05,TT,Trinidad and Tobago,North America,AMRO,1301.0,45300,51.0,1318
2021-09-12,TT,Trinidad and Tobago,North America,AMRO,1435.0,46735,41.0,1359
2021-09-19,TT,Trinidad and Tobago,North America,AMRO,1408.0,48143,46.0,1405
2021-09-26,TT,Trinidad and Tobago,North America,AMRO,1545.0,49688,36.0,1441
2021-10-03,TT,Trinidad and Tobago,North America,AMRO,1215.0,50903,48.0,1489
2021-10-10,TT,Trinidad and Tobago,North America,AMRO,1360.0,52263,47.0,1536
2021-10-17,TT,Trinidad and Tobago,North America,AMRO,1426.0,53689,48.0,1584
2021-10-24,TT,Trinidad and Tobago,North America,AMRO,1514.0,55203,49.0,1633
2021-10-31,TT,Trinidad and Tobago,North America,AMRO,1918.0,57121,49.0,1682
2021-11-07,TT,Trinidad and Tobago,North America,AMRO,1460.0,58581,71.0,1753
2021-11-14,TT,Trinidad and Tobago,North America,AMRO,2938.0,61519,75.0,1828
2021-11-21,TT,Trinidad and Tobago,North America,AMRO,3374.0,64893,91.0,1919
2021-11-28,TT,Trinidad and Tobago,North America,AMRO,4115.0,69008,142.0,2061
2021-12-05,TT,Trinidad and Tobago,North America,AMRO,4751.0,73759,154.0,2215
2021-12-12,TT,Trinidad and Tobago,North America,AMRO,5478.0,79237,146.0,2361
2021-12-19,TT,Trinidad and Tobago,North America,AMRO,5556.0,84793,199.0,2560
2021-12-26,TT,Trinidad and Tobago,North America,AMRO,4151.0,88944,158.0,2718
2022-01-02,TT,Trinidad and Tobago,North America,AMRO,2955.0,91899,151.0,2869
2022-01-09,TT,Trinidad and Tobago,North America,AMRO,4656.0,96555,178.0,3047
2022-01-16,TT,Trinidad and Tobago,North America,AMRO,3225.0,99780,109.0,3156
2022-01-23,TT,Trinidad and Tobago,North America,AMRO,6189.0,105969,130.0,3286
2022-01-30,TT,Trinidad and Tobago,North America,AMRO,4772.0,110741,95.0,3381
2022-02-06,TT,Trinidad and Tobago,North America,AMRO,3157.0,113898,67.0,3448
2022-02-13,TT,Trinidad and Tobago,North America,AMRO,5328.0,119226,59.0,3507
2022-02-20,TT,Trinidad and Tobago,North America,AMRO,3931.0,123157,55.0,3562
2022-02-27,TT,Trinidad and Tobago,North America,AMRO,3777.0,126934,55.0,3617
2022-03-06,TT,Trinidad and Tobago,North America,AMRO,3029.0,129963,35.0,3652
2022-03-13,TT,Trinidad and Tobago,North America,AMRO,2420.0,132383,24.0,3676
2022-03-20,TT,Trinidad and Tobago,North America,AMRO,2062.0,134445,28.0,3704
2022-03-27,TT,Trinidad and Tobago,North America,AMRO,2116.0,136561,25.0,3729
2022-04-03,TT,Trinidad and Tobago,North America,AMRO,1598.0,138159,25.0,3754
2022-04-10,TT,Trinidad and Tobago,North America,AMRO,1814.0,139973,20.0,3774
2022-04-17,TT,Trinidad and Tobago,North America,AMRO,1880.0,141853,24.0,3798
2022-04-24,TT,Trinidad and Tobago,North America,AMRO,2031.0,143884,13.0,3811
2022-05-01,TT,Trinidad and Tobago,North America,AMRO,3566.0,147450,13.0,3824
2022-05-08,TT,Trinidad and Tobago,North America,AMRO,3031.0,150481,21.0,3845
2022-05-15,TT,Trinidad and Tobago,North America,AMRO,2990.0,153471,21.0,3866
2022-05-22,TT,Trinidad and Tobago,North America,AMRO,3892.0,157363,24.0,3890
2022-05-29,TT,Trinidad and Tobago,North America,AMRO,3130.0,160493,13.0,3903
2022-06-05,TT,Trinidad and Tobago,North America,AMRO,1948.0,162441,24.0,3927
2022-06-12,TT,Trinidad and Tobago,North America,AMRO,1874.0,164315,29.0,3956
2022-06-19,TT,Trinidad and Tobago,North America,AMRO,1285.0,165600,17.0,3973
2022-06-26,TT,Trinidad and Tobago,North America,AMRO,976.0,166576,24.0,3997
2022-07-03,TT,Trinidad and Tobago,North America,AMRO,724.0,167300,15.0,4012
2022-07-10,TT,Trinidad and Tobago,North America,AMRO,739.0,168039,12.0,4024
2022-07-17,TT,Trinidad and Tobago,North America,AMRO,989.0,169028,12.0,4036
2022-07-24,TT,Trinidad and Tobago,North America,AMRO,902.0,169930,5.0,4041
2022-07-31,TT,Trinidad and Tobago,North America,AMRO,1242.0,171172,7.0,4048
2022-08-07,TT,Trinidad and Tobago,North America,AMRO,1404.0,172576,17.0,4065
2022-08-14,TT,Trinidad and Tobago,North America,AMRO,1976.0,174552,6.0,4071
2022-08-21,TT,Trinidad and Tobago,North America,AMRO,1916.0,176468,21.0,4092
2022-08-28,TT,Trinidad and Tobago,North America,AMRO,1643.0,178111,31.0,4123
2022-09-04,TT,Trinidad and Tobago,North America,AMRO,1346.0,179457,27.0,4150
2022-09-11,TT,Trinidad and Tobago,North America,AMRO,1515.0,180972,16.0,4166
2022-09-18,TT,Trinidad and Tobago,North America,AMRO,1071.0,182043,18.0,4184
2022-09-25,TT,Trinidad and Tobago,North America,AMRO,554.0,182597,11.0,4195
2022-10-02,TT,Trinidad and Tobago,North America,AMRO,584.0,183181,12.0,4207
2022-10-09,TT,Trinidad and Tobago,North America,AMRO,643.0,183824,17.0,4224
2022-10-16,TT,Trinidad and Tobago,North America,AMRO,437.0,184261,11.0,4235
2022-10-23,TT,Trinidad and Tobago,North America,AMRO,263.0,184524,6.0,4241
2022-10-30,TT,Trinidad and Tobago,North America,AMRO,189.0,184713,8.0,4249
2022-11-06,TT,Trinidad and Tobago,North America,AMRO,141.0,184854,6.0,4255
2022-11-13,TT,Trinidad and Tobago,North America,AMRO,95.0,184949,2.0,4257
2022-11-20,TT,Trinidad and Tobago,North America,AMRO,145.0,185094,6.0,4263
2022-11-27,TT,Trinidad and Tobago,North America,AMRO,143.0,185237,3.0,4266
2022-12-04,TT,Trinidad and Tobago,North America,AMRO,140.0,185377,1.0,4267
2022-12-11,TT,Trinidad and Tobago,North America,AMRO,151.0,185528,1.0,4268
2022-12-18,TT,Trinidad and Tobago,North America,AMRO,180.0,185708,3.0,4271
2022-12-25,TT,Trinidad and Tobago,North America,AMRO,174.0,185882,6.0,4277
2023-01-01,TT,Trinidad and Tobago,North America,AMRO,151.0,186033,6.0,4283
2023-01-08,TT,Trinidad and Tobago,North America,AMRO,246.0,186279,6.0,4289
2023-01-15,TT,Trinidad and Tobago,North America,AMRO,406.0,186685,8.0,4297
2023-01-22,TT,Trinidad and Tobago,North America,AMRO,519.0,187204,12.0,4309
2023-01-29,TT,Trinidad and Tobago,North America,AMRO,381.0,187585,10.0,4319
2023-02-05,TT,Trinidad and Tobago,North America,AMRO,323.0,187908,7.0,4326
2023-02-12,TT,Trinidad and Tobago,North America,AMRO,291.0,188199,5.0,4331
2023-02-19,TT,Trinidad and Tobago,North America,AMRO,312.0,188511,5.0,4336
2023-02-26,TT,Trinidad and Tobago,North America,AMRO,226.0,188737,3.0,4339
2023-03-05,TT,Trinidad and Tobago,North America,AMRO,559.0,189296,8.0,4347
2023-03-12,TT,Trinidad and Tobago,North America,AMRO,622.0,189918,8.0,4355
2023-03-19,TT,Trinidad and Tobago,North America,AMRO,367.0,190285,6.0,4361
2023-03-26,TT,Trinidad and Tobago,North America,AMRO,450.0,190735,7.0,4368
2023-04-02,TT,Trinidad and Tobago,North America,AMRO,272.0,191007,4.0,4372
2023-04-09,TT,Trinidad and Tobago,North America,AMRO,,191007,,4372
2023-04-16,TT,Trinidad and Tobago,North America,AMRO,250.0,191257,13.0,4385
2023-04-23,TT,Trinidad and Tobago,North America,AMRO,93.0,191350,2.0,4387
2023-04-30,TT,Trinidad and Tobago,North America,AMRO,,191350,,4387
2023-05-07,TT,Trinidad and Tobago,North America,AMRO,146.0,191496,3.0,4390
2023-05-14,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-05-21,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-05-28,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-06-04,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-06-11,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-06-18,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-06-25,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-07-02,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-07-09,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-07-16,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-07-23,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-07-30,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-08-06,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-08-13,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-08-20,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-08-27,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-09-03,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-09-10,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-09-17,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-09-24,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-10-01,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-10-08,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-10-15,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-10-22,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-10-29,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-11-05,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-11-12,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-11-19,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-11-26,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-12-03,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-12-10,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-12-17,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-12-24,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2023-12-31,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-01-07,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-01-14,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-01-21,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-01-28,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-02-04,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-02-11,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-02-18,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-02-25,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-03-03,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-03-10,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-03-17,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-03-24,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-03-31,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-04-07,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-04-14,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-04-21,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-04-28,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-05-05,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-05-12,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-05-19,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-05-26,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-06-02,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-06-09,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-06-16,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-06-23,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-06-30,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-07-07,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-07-14,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-07-21,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-07-28,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-08-04,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-08-11,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-08-18,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-08-25,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2024-09-01,TT,Trinidad and Tobago,North America,AMRO,,191496,,4390
2020-01-05,TN,Tunisia,Africa,EMRO,,0,,0
2020-01-12,TN,Tunisia,Africa,EMRO,,0,,0
2020-01-19,TN,Tunisia,Africa,EMRO,,0,,0
2020-01-26,TN,Tunisia,Africa,EMRO,,0,,0
2020-02-02,TN,Tunisia,Africa,EMRO,,0,,0
2020-02-09,TN,Tunisia,Africa,EMRO,,0,,0
2020-02-16,TN,Tunisia,Africa,EMRO,,0,,0
2020-02-23,TN,Tunisia,Africa,EMRO,,0,,0
2020-03-01,TN,Tunisia,Africa,EMRO,,0,,0
2020-03-08,TN,Tunisia,Africa,EMRO,1.0,1,,0
2020-03-15,TN,Tunisia,Africa,EMRO,17.0,18,,0
